time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-31 00:00:00+00:00,18,10,186,32
2025-09-01 00:00:00+00:00,15,7,507,138
2025-09-02 00:00:00+00:00,15,9,721,177
2025-09-03 00:00:00+00:00,11,10,612,179
2025-09-04 00:00:00+00:00,12,11,521,165
2025-09-05 00:00:00+00:00,20,16,463,141
2025-09-06 00:00:00+00:00,10,8,99,27
2025-09-07 00:00:00+00:00,8,7,139,28
2025-09-08 00:00:00+00:00,4,4,533,192
2025-09-09 00:00:00+00:00,9,9,637,231
2025-09-10 00:00:00+00:00,20,17,621,196
2025-09-11 00:00:00+00:00,8,6,463,179
2025-09-12 00:00:00+00:00,11,11,455,155
2025-09-13 00:00:00+00:00,3,3,40,27
